phecode,phecode_string,category,category_num
CV_416.41,Atrioventricular block,Cardiovascular,8
CV_416.411,"Atrioventricular block, first degree",Cardiovascular,8
CV_416.412,"Atrioventricular block, second degree",Cardiovascular,8
CV_416.413,"Atrioventricular block, complete",Cardiovascular,8
CV_416.42,Left bundle branch block,Cardiovascular,8
CV_416.43,Right bundle branch block,Cardiovascular,8
CV_416.5,Premature depolarization [Premature beats],Cardiovascular,8
CV_416.51,Atrial premature depolarization [Supraventricular premature beats],Cardiovascular,8
CV_416.52,Ventricular premature depolarization,Cardiovascular,8
CV_416.6,Long QT syndrome,Cardiovascular,8
CV_416.7,Sinoatrial node dysfunction,Cardiovascular,8
CV_416.71,Sick sinus syndrome,Cardiovascular,8
CV_416.8,Pre-excitation syndrome [Anomalous atrioventricular excitation],Cardiovascular,8
CV_417,Abnormalities of heart beat,Cardiovascular,8
CV_417.1,Palpitations,Cardiovascular,8
CV_417.2,Tachycardia,Cardiovascular,8
CV_417.3,Bradycardia,Cardiovascular,8
CV_418,Abnormal results of cardiovascular function studies,Cardiovascular,8
CV_418.1,Abnormal electrocardiogram [ECG] [EKG],Cardiovascular,8
CV_418.2,Abnormal findings on diagnostic imaging of heart and coronary circulation,Cardiovascular,8
CV_419,Presence of cardiac device,Cardiovascular,8
CV_419.1,Presence of cardiac pacemaker,Cardiovascular,8
CV_419.2,Presence of cardiac defibrillator,Cardiovascular,8
CV_420,Cardiac arrest,Cardiovascular,8
CV_423,Abnormal cardiac sounds,Cardiovascular,8
CV_423.1,Cardiac murmurs,Cardiovascular,8
CV_424,Heart failure,Cardiovascular,8
CV_424.1,Left heart failure,Cardiovascular,8
CV_424.2,Systolic heart failure,Cardiovascular,8
CV_424.3,Diastolic heart failure,Cardiovascular,8
CV_424.4,Combined systolic and diastolic heart failure,Cardiovascular,8
CV_424.5,Right heart failure,Cardiovascular,8
CV_424.7,Rheumatic heart failure,Cardiovascular,8
CV_425,Cardiomegaly,Cardiovascular,8
CV_426,Complications and ill-defined descriptions of heart disease,Cardiovascular,8
CV_430,Nontraumatic Intracranial hemorrhage,Cardiovascular,8
CV_430.1,Nontraumatic subarachnoid hemorrhage,Cardiovascular,8
CV_430.2,Nontraumatic intracerebral hemorrhage,Cardiovascular,8
CV_430.3,Nontraumatic subdural hemorrhage,Cardiovascular,8
CV_430.4,Nontraumatic extradural hemorrhage,Cardiovascular,8
CV_431,Stroke and transient cerebral ischemic attacks,Cardiovascular,8
CV_431.11,Cerebral infarction [Ischemic stroke],Cardiovascular,8
CV_431.12,Hemorrhagic stroke,Cardiovascular,8
CV_431.13,Brain stem stroke syndrome,Cardiovascular,8
CV_431.14,Cerebellar stroke syndrome,Cardiovascular,8
CV_431.15,Lacunar syndrome,Cardiovascular,8
CV_431.2,Transient cerebral ischemic attack [TIA],Cardiovascular,8
CV_433,Other cerebrovascular disease,Cardiovascular,8
CV_433.1,Occlusion and stenosis of cerebral arteries,Cardiovascular,8
CV_433.2,Occlusion and stenosis of precerebral arteries,Cardiovascular,8
CV_433.21,Carotid artery stenosis,Cardiovascular,8
CV_433.3,Cerebrovascular insufficiency,Cardiovascular,8
CV_433.31,Cerebrovascular vasospasm and vasoconstriction,Cardiovascular,8
CV_433.32,Vertebro-basilar artery syndrome,Cardiovascular,8
CV_433.34,"Cerebral artery syndrome (middle, anterior, posterior)",Cardiovascular,8
CV_433.4,Moyamoya disease,Cardiovascular,8
CV_436,Atherosclerosis [ASCVD],Cardiovascular,8
CV_436.1,Atherosclerosis of renal artery,Cardiovascular,8
CV_436.2,Atherosclerosis of the extremities,Cardiovascular,8
CV_436.23,Chronic total occlusion of artery of the extremities,Cardiovascular,8
CV_436.3,Atherosclerosis of aorta,Cardiovascular,8
CV_436.4,Atheroembolism,Cardiovascular,8
CV_436.5,Cerebral atherosclerosis,Cardiovascular,8
CV_438,Aneurysm or ectasia,Cardiovascular,8
CV_438.1,Aortic aneurysm and ectasia,Cardiovascular,8
CV_438.11,Abdominal aortic aneurysm,Cardiovascular,8
CV_438.12,Thoracic aneurysm,Cardiovascular,8
CV_438.13,Thoracoabdominal aortic aneurysm,Cardiovascular,8
CV_438.14,Ruptured aortic aneurysm,Cardiovascular,8
CV_438.2,Aneurysm of iliac or artery of lower extremity,Cardiovascular,8
CV_438.3,Aneurysm of carotid artery,Cardiovascular,8
CV_438.4,Arterial dissection,Cardiovascular,8
CV_438.41,Aortic dissection,Cardiovascular,8
CV_438.42,Carotid artery dissection,Cardiovascular,8
CV_438.43,Coronary artery dissection,Cardiovascular,8
CV_438.5,Coronary artery aneurysm,Cardiovascular,8
CV_438.6,Cerebral aneurysm,Cardiovascular,8
CV_438.7,Aneurysm of heart,Cardiovascular,8
CV_438.8,Rupture of artery,Cardiovascular,8
CV_438.9,Aneurysm of pulmonary artery,Cardiovascular,8
CV_439,Hemorrhoids,Cardiovascular,8
CV_440,Embolism and thrombosis,Cardiovascular,8
CV_440.1,Venous thromboembolism,Cardiovascular,8
CV_440.11,Deep vein thrombosis [DVT],Cardiovascular,8
CV_440.12,Portal vein thrombosis,Cardiovascular,8
CV_440.13,Phlebitis and thrombophlebitis,Cardiovascular,8
CV_440.14,Budd-Chiari syndrome,Cardiovascular,8
CV_440.15,Cerebral venous sinus thrombosis,Cardiovascular,8
CV_440.2,Arterial embolism and thrombosis,Cardiovascular,8
CV_440.21,Embolism of cerebral or precerebral arteries,Cardiovascular,8
CV_440.22,Thrombosis of cerebral or precerebral arteries,Cardiovascular,8
CV_440.3,Pulmonary embolism,Cardiovascular,8
CV_440.4,Septic embolism,Cardiovascular,8
CV_441,Arteriovenous malformation,Cardiovascular,8
CV_441.1,Arteriovenous fistula,Cardiovascular,8
CV_441.2,Pulmonary arteriovenous malformation,Cardiovascular,8
CV_441.3,Arteriovenous malformation of digestive system,Cardiovascular,8
CV_441.4,Arteriovenous malformation of renal vessel,Cardiovascular,8
CV_441.5,Arteriovenous malformation of precerebral or cerebral vessels,Cardiovascular,8
CV_442,Disease of capillaries,Cardiovascular,8
CV_443,Other disorders of arteries and arterioles,Cardiovascular,8
CV_443.1,Stricture of artery [Arterial stenosis],Cardiovascular,8
CV_443.2,Celiac artery compression syndrome,Cardiovascular,8
CV_443.3,Arterial fibromuscular dysplasia,Cardiovascular,8
CV_443.4,Necrosis of artery,Cardiovascular,8
CV_444.1,Varicose veins,Cardiovascular,8
CV_444.11,Varicose veins of lower extremities,Cardiovascular,8
CV_444.12,Gastric varices,Cardiovascular,8
CV_444.13,Esophageal varices,Cardiovascular,8
CV_444.14,Vulval varices,Cardiovascular,8
CV_444.15,Scrotal varices [Varicocele],Cardiovascular,8
CV_444.5,Venous insufficiency (chronic) (peripheral),Cardiovascular,8
CV_444.6,Chronic venous hypertension,Cardiovascular,8
CV_446,Hypotension,Cardiovascular,8
CV_446.2,Orthostatic hypotension,Cardiovascular,8
CV_447,Nonspecific low blood-pressure reading,Cardiovascular,8
CV_448,Peripheral vascular disease,Cardiovascular,8
CV_448.1,Raynaud's syndrome,Cardiovascular,8
CV_448.2,Erythromelalgia,Cardiovascular,8
CV_448.9,Peripheral vascular disease NOS [includes PAD],Cardiovascular,8
CV_449,Other disorders of the circulatory system,Cardiovascular,8
CV_452,"Hemorrhage, NOS",Cardiovascular,8
RE_460,Respiratory infection,Respiratory,9
RE_460.1,Acute upper respiratory infection,Respiratory,9
RE_460.2,Acute lower respiratory infection,Respiratory,9
RE_460.3,Pulmonary tuberculosis,Respiratory,9
RE_462.1,Acute sinusitis,Respiratory,9
RE_462.2,Chronic sinusitis,Respiratory,9
RE_463,Rhinitis and nasal congestion,Respiratory,9
RE_463.1,Chronic rhinitis,Respiratory,9
RE_463.2,Allergic rhinitis,Respiratory,9
RE_463.21,Seasonal allergic rhinitis,Respiratory,9
RE_463.22,Allergic rhinitis due to food,Respiratory,9
RE_463.23,"Allergic rhinitis, due to animal hair and dander",Respiratory,9
RE_463.3,Vasomotor rhinitis,Respiratory,9
RE_463.4,Nasal congestion,Respiratory,9
RE_463.5,Postnasal drip,Respiratory,9
RE_464.1,Acute nasopharyngitis,Respiratory,9
RE_464.2,Chronic nasopharyngitis,Respiratory,9
RE_465,Pharyngitis,Respiratory,9
RE_465.1,Acute Pharyngitis,Respiratory,9
RE_465.11,Streptococcal tonsillitis/pharyngitis,Respiratory,9
RE_465.2,Chronic Pharyngitis,Respiratory,9
RE_465.3,Pharyngeal abscess,Respiratory,9
RE_466,Tonsillitis and adenoiditis,Respiratory,9
RE_466.1,Acute tonsillitis and adenoiditis,Respiratory,9
RE_466.2,Chronic tonsillitis and adenoiditis,Respiratory,9
RE_466.3,Peritonsillar abscess,Respiratory,9
RE_466.4,Hypertrophy of tonsils and adenoids,Respiratory,9
RE_467,Laryngitis and tracheitis,Respiratory,9
RE_467.1,Acute laryngitis and tracheitis,Respiratory,9
RE_467.11,Acute obstructive laryngitis [croup],Respiratory,9
RE_467.2,Chronic laryngitis and laryngotracheitis,Respiratory,9
RE_467.3,Supraglottitis,Respiratory,9
RE_467.4,Acute epiglottitis,Respiratory,9
RE_468,Pneumonia,Respiratory,9
RE_468.1,Viral pneumonia,Respiratory,9
RE_468.2,Bacterial pneumonia,Respiratory,9
RE_468.21,Pneumonia due to Streptococcus pneumoniae,Respiratory,9
RE_468.22,Pneumonia due to Pseudomonas,Respiratory,9
RE_468.3,Ventilator associated pneumonia,Respiratory,9
RE_468.4,Personal history of pneumonia (recurrent),Respiratory,9
RE_468.5,Pneumonia due to fungus,Respiratory,9
RE_468.6,Cytomegaloviral pneumonitis,Respiratory,9
RE_468.8,Bronchopneumonia,Respiratory,9
RE_468.9,Lobar pneumonia,Respiratory,9
RE_469,Bronchitis,Respiratory,9
RE_469.1,Acute bronchitis,Respiratory,9
RE_469.2,Chronic bronchitis,Respiratory,9
RE_470,Acute bronchiolitis,Respiratory,9
RE_471,Other disorders of nose and nasal sinuses,Respiratory,9
RE_471.1,Cyst and mucocele of nose and nasal sinus,Respiratory,9
RE_471.2,Deviated nasal septum,Respiratory,9
RE_471.3,Hypertrophy of nasal turbinates,Respiratory,9
RE_471.5,Nasal polyps,Respiratory,9
RE_472,"Diseases of vocal cords and larynx, not elsewhere classified",Respiratory,9
RE_472.1,Paralysis of vocal cords and larynx,Respiratory,9
RE_472.2,Polyp of vocal cord and larynx,Respiratory,9
RE_472.3,Edema of larynx,Respiratory,9
RE_472.4,Laryngeal spasm,Respiratory,9
RE_472.5,Stenosis of larynx,Respiratory,9
RE_472.6,Nodules of vocal cords,Respiratory,9
RE_474,Chronic obstructive pulmonary disease [COPD],Respiratory,9
RE_474.1,Emphysema,Respiratory,9
RE_474.11,Unilateral pulmonary emphysema [MacLeod's syndrome],Respiratory,9
RE_474.12,Panlobular emphysema,Respiratory,9
RE_474.13,Centrilobular emphysema,Respiratory,9
RE_475,Asthma,Respiratory,9
RE_475.5,Exercise induced bronchospasm,Respiratory,9
RE_475.6,Cough variant asthma,Respiratory,9
RE_475.7,Allergic bronchopulmonary aspergillosis,Respiratory,9
RE_476,Bronchiectasis,Respiratory,9
RE_477,Inhalation lung injury,Respiratory,9
RE_477.1,Pneumoconiosis,Respiratory,9
RE_477.2,Hypersensitivity pneumonitis,Respiratory,9
RE_477.3,Vaping-related disorder,Respiratory,9
RE_478,Aspiration pneumonia,Respiratory,9
RE_479,Pulmonary insufficiency and acute respiratory distress syndrome,Respiratory,9
RE_479.1,Acute respiratory distress syndrome [ARDS],Respiratory,9
RE_479.3,Respiratory failure,Respiratory,9
RE_479.31,Acute respiratory failure,Respiratory,9
RE_479.32,Chronic respiratory failure,Respiratory,9
RE_479.6,Pulmonary collapse [Atelectasis],Respiratory,9
RE_480,Pulmonary edema,Respiratory,9
RE_480.1,Acute pulmonary edema,Respiratory,9
RE_480.2,Chronic pulmonary edema,Respiratory,9
RE_481,Interstitial pulmonary diseases,Respiratory,9
RE_481.1,Pulmonary eosinophilia,Respiratory,9
RE_481.2,Alveolar proteinosis,Respiratory,9
RE_481.3,Pulmonary alveolar microlithiasis,Respiratory,9
RE_481.4,Pulmonary fibrosis,Respiratory,9
RE_481.41,Idiopathic interstitial pneumonia,Respiratory,9
RE_481.42,Idiopathic pulmonary fibrosis,Respiratory,9
RE_481.43,Interstitial pneumonitis,Respiratory,9
RE_481.44,Respiratory bronchiolitis interstitial lung disease [RBILD],Respiratory,9
RE_481.45,Cryptogenic organizing pneumonia,Respiratory,9
RE_481.46,Desquamative interstitial pneumonia,Respiratory,9
RE_481.5,Lymphangioleiomyomatosis,Respiratory,9
RE_481.6,Lymphoid interstitial pneumonia,Respiratory,9
RE_481.7,Idiopathic pulmonary hemosiderosis,Respiratory,9
RE_482.1,Abscess of lung and mediastinum,Respiratory,9
RE_482.2,Pyothorax (empyema),Respiratory,9
RE_483,Pleural effusion,Respiratory,9
RE_484,Pneumothorax and air leak,Respiratory,9
RE_484.1,Spontaneous pneumothorax,Respiratory,9
RE_484.2,Chronic pneumothorax,Respiratory,9
RE_484.3,Iatrogenic pneumothorax,Respiratory,9
RE_484.4,Interstitial emphysema [Pneumomediastinum],Respiratory,9
RE_486,Other respiratory disorders,Respiratory,9
RE_486.3,Mediastinitis,Respiratory,9
RE_486.5,Acute chest syndrome,Respiratory,9
RE_486.7,Compensatory emphysema,Respiratory,9
RE_487,Hemorrhage from respiratory passages,Respiratory,9
RE_487.1,Epistaxis,Respiratory,9
RE_487.2,Hemorrhage from throat,Respiratory,9
RE_487.3,Hemoptysis,Respiratory,9
RE_488,Abnormalities of breathing,Respiratory,9
RE_488.1,Dyspnea [Shortness of breath],Respiratory,9
RE_488.11,Orthopnea,Respiratory,9
RE_488.2,Hyperventilation,Respiratory,9
RE_488.3,Periodic breathing [Cheyne-Stokes],Respiratory,9
RE_488.4,Tachypnea,Respiratory,9
RE_488.5,Stridor,Respiratory,9
RE_488.6,Wheezing,Respiratory,9
RE_488.7,Apnea,Respiratory,9
RE_488.8,Obesity hypoventilation syndrome [OHS],Respiratory,9
RE_488.9,Snoring,Respiratory,9
RE_489,Disorders of diaphragm,Respiratory,9
RE_489.1,Hiccough,Respiratory,9
RE_491,Pleurisy,Respiratory,9
RE_492,Tracheoesophageal fistula,Respiratory,9
RE_494,Voice disturbance,Respiratory,9
RE_494.1,Dysphonia,Respiratory,9
RE_494.2,Aphonia,Respiratory,9
RE_494.3,Hypernasality,Respiratory,9
RE_494.4,Hyponasality,Respiratory,9
RE_495,Abnormal findings on diagnostic imaging of lung,Respiratory,9
RE_495.1,Solitary pulmonary nodule,Respiratory,9
RE_496,Abnormal results of pulmonary function studies,Respiratory,9
RE_497,Respiratory arrest,Respiratory,9
RE_498,Asphyxia and hypoxemia,Respiratory,9
RE_498.1,Hypoxemia,Respiratory,9
RE_498.2,Cyanosis,Respiratory,9
RE_499,Other symptoms and disorders of the respiratory system,Respiratory,9
RE_499.1,Cough,Respiratory,9
RE_499.11,Acute cough,Respiratory,9
RE_499.12,Chronic cough,Respiratory,9
RE_499.2,Abnormal sputum,Respiratory,9
RE_499.3,Bronchospasm,Respiratory,9
RE_499.4,Throat pain,Respiratory,9
GI_500,Disorders of tooth develoment,Gastrointestinal,10
GI_500.1,Anodontia,Gastrointestinal,10
GI_500.2,Abnormalities of size and form of teeth,Gastrointestinal,10
GI_500.3,Supernumerary teeth,Gastrointestinal,10
GI_500.4,Disturbances in tooth eruption,Gastrointestinal,10
GI_500.41,Impacted teeth,Gastrointestinal,10
GI_500.6,Ankylosis of teeth,Gastrointestinal,10
GI_502,Diseases of teeth and supporting structures,Gastrointestinal,10
GI_502.1,Diseases of hard tissues of teeth,Gastrointestinal,10
GI_502.11,Dental caries,Gastrointestinal,10
GI_502.12,Dental abrasion and erosion,Gastrointestinal,10
GI_502.13,Cracked tooth,Gastrointestinal,10
GI_502.14,Deposits [accretions] on teeth,Gastrointestinal,10
GI_502.15,Pathological resorption of teeth,Gastrointestinal,10
GI_502.16,Loss of teeth and edentulism,Gastrointestinal,10
GI_502.17,Hypercementosis,Gastrointestinal,10
GI_502.2,Atrophy of edentulous alveolar ridge,Gastrointestinal,10
GI_502.3,Diseases of pulp and periapical tissues,Gastrointestinal,10
GI_502.31,Pulpitis,Gastrointestinal,10
GI_502.32,Periapical abscess,Gastrointestinal,10
GI_504,Periodontal diseases,Gastrointestinal,10
GI_504.1,Gingivitis,Gastrointestinal,10
GI_504.2,Gingival recession,Gastrointestinal,10
GI_504.3,Periodontitis,Gastrointestinal,10
GI_504.31,Aggressive periodontitis,Gastrointestinal,10
GI_504.4,Gingival enlargement,Gastrointestinal,10
GI_505,Oral cysts,Gastrointestinal,10
GI_505.1,Odontogenic cysts,Gastrointestinal,10
GI_506,Diseases of salivary glands,Gastrointestinal,10
GI_506.1,Atrophy of salivary gland,Gastrointestinal,10
GI_506.2,Hypertrophy of salivary gland,Gastrointestinal,10
GI_506.3,Sialoadenitis,Gastrointestinal,10
GI_506.4,Sialolithiasis,Gastrointestinal,10
GI_506.5,Disturbances of salivary secretion,Gastrointestinal,10
GI_506.51,Dry mouth,Gastrointestinal,10
GI_506.6,Mucocele of salivary gland,Gastrointestinal,10
GI_507,Lesions of mouth,Gastrointestinal,10
GI_507.1,Stomatitis,Gastrointestinal,10
GI_507.11,Recurrent oral aphthae [Recurrent aphthous stomatitis],Gastrointestinal,10
GI_507.2,Cellulitis and abscess of mouth,Gastrointestinal,10
GI_507.3,Oral leukoplakia,Gastrointestinal,10
GI_507.31,Hairy leukoplakia,Gastrointestinal,10
GI_507.5,Oral submucosal fibrosis,Gastrointestinal,10
GI_508,Diseases of lips,Gastrointestinal,10
GI_509,Diseases of tongue,Gastrointestinal,10
GI_509.1,Glossitis,Gastrointestinal,10
GI_509.11,Glossodynia,Gastrointestinal,10
GI_509.12,Geographic tongue,Gastrointestinal,10
GI_509.3,Hypertrophy of tongue papillae,Gastrointestinal,10
GI_509.4,Atrophy of tongue papillae,Gastrointestinal,10
GI_509.5,Plicated tongue,Gastrointestinal,10
GI_510,Diseases of esophagus,Gastrointestinal,10
GI_510.1,Achalasia of cardia,Gastrointestinal,10
GI_510.2,Esophagitis,Gastrointestinal,10
GI_510.4,Perforation of esophagus,Gastrointestinal,10
GI_510.5,Dyskinesia of esophagus,Gastrointestinal,10
GI_510.6,Diverticulum of esophagus,Gastrointestinal,10
GI_510.7,Gastroesophageal laceration-hemorrhage syndrome [Mallory-Weiss tear],Gastrointestinal,10
GI_510.8,Barrett's esophagus,Gastrointestinal,10
GI_511,Gastro-esophageal reflux disease [GERD],Gastrointestinal,10
GI_512,Aphagia and dysphagia,Gastrointestinal,10
GI_513,Peptic ulcer,Gastrointestinal,10
GI_513.1,Esophageal ulcer,Gastrointestinal,10
GI_513.2,Gastric ulcer,Gastrointestinal,10
GI_513.3,Duodenal ulcer,Gastrointestinal,10
GI_513.4,Gastrojejunal ulcer,Gastrointestinal,10
GI_514,Gastrointestinal obstruction,Gastrointestinal,10
GI_514.1,Esophageal obstruction (Stricture and stenosis of esophagus),Gastrointestinal,10
GI_514.2,Intestinal obstruction,Gastrointestinal,10
GI_514.21,Impaction of intestine,Gastrointestinal,10
GI_514.3,Ileus,Gastrointestinal,10
GI_514.31,Paralytic ileus,Gastrointestinal,10
GI_515,Heartburn,Gastrointestinal,10
GI_516,Other diseases of stomach and duodenum,Gastrointestinal,10
GI_516.1,Pyloric stenosis,Gastrointestinal,10
GI_516.3,Fistula of stomach and duodenum,Gastrointestinal,10
GI_516.4,Gastroparesis,Gastrointestinal,10
GI_516.5,Acute dilatation of stomach,Gastrointestinal,10
GI_516.6,Achlorhydria,Gastrointestinal,10
GI_517,Vascular disorders of intestine,Gastrointestinal,10
GI_517.1,Acute vascular insufficiency of intestine,Gastrointestinal,10
GI_517.2,Chronic vascular insufficiency of intestine,Gastrointestinal,10
GI_517.3,Necrotizing enterocolitis [NEC],Gastrointestinal,10
GI_517.4,Gastrointestinal angiodysplasia,Gastrointestinal,10
GI_518,Appendicitis,Gastrointestinal,10
GI_520,Hernia,Gastrointestinal,10
GI_520.1,Hernia of the abdominal wall,Gastrointestinal,10
GI_520.11,Inguinal hernia,Gastrointestinal,10
GI_520.12,Femoral hernia,Gastrointestinal,10
GI_520.13,Umbilical hernia,Gastrointestinal,10
GI_520.14,Ventral hernia,Gastrointestinal,10
GI_520.2,Diaphragmatic hernia,Gastrointestinal,10
GI_522,Gastrointestinal inflammation,Gastrointestinal,10
GI_522.1,Inflammatory bowel disease,Gastrointestinal,10
GI_522.11,Crohn's disease,Gastrointestinal,10
